path,participant_id,sequence_id,sign
train_landmark_files/55372/1054641459.parquet,55372,1054641459,who
train_landmark_files/25571/1054749735.parquet,25571,1054749735,listen
train_landmark_files/49445/1054875916.parquet,49445,1054875916,sad
train_landmark_files/26734/1055057393.parquet,26734,1055057393,aunt
train_landmark_files/18796/1055095592.parquet,18796,1055095592,dry
train_landmark_files/2044/1055301759.parquet,2044,1055301759,bee
train_landmark_files/34503/1055396085.parquet,34503,1055396085,home
train_landmark_files/27610/1055419438.parquet,27610,1055419438,wake
train_landmark_files/27610/1055856851.parquet,27610,1055856851,alligator
train_landmark_files/18796/1055908167.parquet,18796,1055908167,flower
train_landmark_files/28656/1056048122.parquet,28656,1056048122,penny
train_landmark_files/36257/1056679118.parquet,36257,1056679118,sleepy
train_landmark_files/55372/1056759245.parquet,55372,1056759245,gum
train_landmark_files/53618/105677162.parquet,53618,105677162,make
train_landmark_files/36257/1056868215.parquet,36257,1056868215,nuts
train_landmark_files/55372/1057022232.parquet,55372,1057022232,alligator
train_landmark_files/34503/1057109673.parquet,34503,1057109673,look
train_landmark_files/37055/1057134330.parquet,37055,1057134330,orange
train_landmark_files/2044/105769977.parquet,2044,105769977,brother
train_landmark_files/16069/1057811877.parquet,16069,1057811877,aunt
train_landmark_files/28656/1057839157.parquet,28656,1057839157,think
train_landmark_files/36257/1057913373.parquet,36257,1057913373,because
train_landmark_files/37055/1057947595.parquet,37055,1057947595,closet
train_landmark_files/37779/1058066600.parquet,37779,1058066600,penny
train_landmark_files/25571/1058180428.parquet,25571,1058180428,bee
train_landmark_files/26734/1058448476.parquet,26734,1058448476,home
train_landmark_files/4718/1058486708.parquet,4718,1058486708,nuts
train_landmark_files/16069/1058559253.parquet,16069,1058559253,flower
train_landmark_files/27610/10587460.parquet,27610,10587460,eye
train_landmark_files/36257/1058811113.parquet,36257,1058811113,alligator
train_landmark_files/26734/105897288.parquet,26734,105897288,kiss
train_landmark_files/28656/10590618.parquet,28656,10590618,mom
train_landmark_files/22343/1059220152.parquet,22343,1059220152,pretend
train_landmark_files/34503/105929162.parquet,34503,105929162,drink
train_landmark_files/49445/1059376371.parquet,49445,1059376371,taste
train_landmark_files/2044/1059459368.parquet,2044,1059459368,drink
train_landmark_files/4718/1059475134.parquet,4718,1059475134,find
train_landmark_files/26734/1059531340.parquet,26734,1059531340,yesterday
train_landmark_files/37055/1059760803.parquet,37055,1059760803,fireman
train_landmark_files/27610/106065033.parquet,27610,106065033,man
train_landmark_files/37055/1060657831.parquet,37055,1060657831,gum
train_landmark_files/37055/1060672186.parquet,37055,1060672186,ear
train_landmark_files/53618/1060697011.parquet,53618,1060697011,pizza
train_landmark_files/61333/1060742335.parquet,61333,1060742335,hear
train_landmark_files/22343/1060795224.parquet,22343,1060795224,tooth
train_landmark_files/29302/1060843584.parquet,29302,1060843584,hello
train_landmark_files/37779/1061183354.parquet,37779,1061183354,donkey
train_landmark_files/28656/1061217154.parquet,28656,1061217154,pizza
train_landmark_files/37779/1061336673.parquet,37779,1061336673,gift
train_landmark_files/29302/1061460539.parquet,29302,1061460539,blow
train_landmark_files/2044/1061603121.parquet,2044,1061603121,hear
train_landmark_files/25571/1061603457.parquet,25571,1061603457,orange
train_landmark_files/18796/1061678023.parquet,18796,1061678023,kitty
train_landmark_files/34503/1061688354.parquet,34503,1061688354,think
train_landmark_files/34503/1061791204.parquet,34503,1061791204,tooth
train_landmark_files/62590/1061974342.parquet,62590,1061974342,tooth
train_landmark_files/53618/1061981154.parquet,53618,1061981154,cry
train_landmark_files/37055/106206630.parquet,37055,106206630,fireman
train_landmark_files/37779/1062191861.parquet,37779,1062191861,eye
train_landmark_files/28656/1062305392.parquet,28656,1062305392,napkin
train_landmark_files/25571/1062434955.parquet,25571,1062434955,horse
train_landmark_files/55372/1062595539.parquet,55372,1062595539,sleepy
train_landmark_files/4718/1062762111.parquet,4718,1062762111,eye
train_landmark_files/30680/106279834.parquet,30680,106279834,hello
train_landmark_files/25571/1062827372.parquet,25571,1062827372,pretty
train_landmark_files/4718/1062845222.parquet,4718,1062845222,look
train_landmark_files/36257/1062954264.parquet,36257,1062954264,icecream
train_landmark_files/18796/1063003514.parquet,18796,1063003514,balloon
train_landmark_files/16069/106311451.parquet,16069,106311451,drink
train_landmark_files/2044/1063195815.parquet,2044,1063195815,aunt
train_landmark_files/55372/106323971.parquet,55372,106323971,look
train_landmark_files/61333/1063263997.parquet,61333,1063263997,fireman
train_landmark_files/61333/106328873.parquet,61333,106328873,brown
train_landmark_files/49445/1063444640.parquet,49445,1063444640,horse
train_landmark_files/62590/106350080.parquet,62590,106350080,alligator
train_landmark_files/16069/1063508354.parquet,16069,1063508354,who
train_landmark_files/37055/1064065358.parquet,37055,1064065358,toothbrush
train_landmark_files/37779/1064115100.parquet,37779,1064115100,brown
train_landmark_files/28656/1064155846.parquet,28656,1064155846,orange
train_landmark_files/22343/1064160422.parquet,22343,1064160422,airplane
train_landmark_files/25571/1064506936.parquet,25571,1064506936,toothbrush
train_landmark_files/18796/1064544585.parquet,18796,1064544585,drink
train_landmark_files/25571/106461001.parquet,25571,106461001,yesterday
train_landmark_files/25571/1064647650.parquet,25571,1064647650,yesterday
train_landmark_files/22343/1064907243.parquet,22343,1064907243,sad
train_landmark_files/32319/106490870.parquet,32319,106490870,because
train_landmark_files/27610/1065081377.parquet,27610,1065081377,find
train_landmark_files/4718/1065257475.parquet,4718,1065257475,pencil
train_landmark_files/34503/106539499.parquet,34503,106539499,pizza
train_landmark_files/55372/106540228.parquet,55372,106540228,food
train_landmark_files/27610/1065563481.parquet,27610,1065563481,gift
train_landmark_files/61333/1065654680.parquet,61333,1065654680,home
train_landmark_files/18796/1065655019.parquet,18796,1065655019,listen
train_landmark_files/2044/1066273440.parquet,2044,1066273440,hear
train_landmark_files/25571/1066452509.parquet,25571,1066452509,eye
train_landmark_files/53618/1066597013.parquet,53618,1066597013,yesterday
train_landmark_files/49445/1066604361.parquet,49445,1066604361,tooth
train_landmark_files/27610/106681485.parquet,27610,106681485,tiger
train_landmark_files/62590/1066918650.parquet,62590,1066918650,because
train_landmark_files/22343/1066995939.parquet,22343,1066995939,man
train_landmark_files/32319/106714329.parquet,32319,106714329,hello
train_landmark_files/49445/1067185603.parquet,49445,1067185603,listen
train_landmark_files/37055/1067225885.parquet,37055,1067225885,farm
train_landmark_files/28656/1067343031.parquet,28656,1067343031,awake
train_landmark_files/53618/1067395962.parquet,53618,1067395962,nuts
train_landmark_files/61333/1067413610.parquet,61333,1067413610,cry
train_landmark_files/34503/1067431945.parquet,34503,1067431945,man
train_landmark_files/28656/1067818725.parquet,28656,1067818725,dry
train_landmark_files/26734/1067863645.parquet,26734,1067863645,who
train_landmark_files/25571/1067901365.parquet,25571,1067901365,pretend
train_landmark_files/22343/1067974020.parquet,22343,1067974020,gift
train_landmark_files/37055/1068048611.parquet,37055,1068048611,alligator
train_landmark_files/61333/1068125217.parquet,61333,1068125217,pen
train_landmark_files/53618/1068322729.parquet,53618,1068322729,blow
train_landmark_files/30680/1068361635.parquet,30680,1068361635,bird
train_landmark_files/32319/1068507570.parquet,32319,1068507570,up
train_landmark_files/2044/1068691477.parquet,2044,1068691477,mouse
train_landmark_files/25571/1069100112.parquet,25571,1069100112,taste
train_landmark_files/22343/1069129576.parquet,22343,1069129576,doll
train_landmark_files/29302/1069338386.parquet,29302,1069338386,pen
train_landmark_files/62590/1069580844.parquet,62590,1069580844,kitty
train_landmark_files/30680/1069675588.parquet,30680,1069675588,shhh
train_landmark_files/2044/1069700608.parquet,2044,1069700608,eye
train_landmark_files/49445/1069925904.parquet,49445,1069925904,gift
train_landmark_files/25571/106999613.parquet,25571,106999613,pajamas
train_landmark_files/37779/1070102640.parquet,37779,1070102640,yesterday
train_landmark_files/53618/1070177439.parquet,53618,1070177439,up
train_landmark_files/18796/1070255977.parquet,18796,1070255977,who
train_landmark_files/53618/1070280622.parquet,53618,1070280622,shhh
train_landmark_files/27610/1070322429.parquet,27610,1070322429,glasswindow
train_landmark_files/53618/107043089.parquet,53618,107043089,mouse
train_landmark_files/2044/1070643840.parquet,2044,1070643840,mom
train_landmark_files/36257/1070678322.parquet,36257,1070678322,loud
train_landmark_files/4718/1070766617.parquet,4718,1070766617,make
train_landmark_files/61333/1071057666.parquet,61333,1071057666,mad
train_landmark_files/49445/107106653.parquet,49445,107106653,lion
train_landmark_files/37055/1071097561.parquet,37055,1071097561,napkin
train_landmark_files/29302/1071190174.parquet,29302,1071190174,brown
train_landmark_files/30680/1071230515.parquet,30680,1071230515,aunt
train_landmark_files/26734/1071427598.parquet,26734,1071427598,listen
train_landmark_files/4718/1071639328.parquet,4718,1071639328,hear
train_landmark_files/26734/1072076887.parquet,26734,1072076887,hello
train_landmark_files/16069/1072189108.parquet,16069,1072189108,because
train_landmark_files/53618/1072276202.parquet,53618,1072276202,find
train_landmark_files/25571/1072402457.parquet,25571,1072402457,pajamas
train_landmark_files/25571/1072512657.parquet,25571,1072512657,pizza
train_landmark_files/18796/1072685415.parquet,18796,1072685415,donkey
train_landmark_files/16069/107287835.parquet,16069,107287835,bee
train_landmark_files/37779/1072909017.parquet,37779,1072909017,kiss
train_landmark_files/25571/1073026998.parquet,25571,1073026998,listen
train_landmark_files/28656/1073109593.parquet,28656,1073109593,bird
train_landmark_files/49445/1073130412.parquet,49445,1073130412,sun
train_landmark_files/34503/107319375.parquet,34503,107319375,talk
train_landmark_files/29302/1073208862.parquet,29302,1073208862,gift
train_landmark_files/2044/1073210547.parquet,2044,1073210547,mom
train_landmark_files/2044/1073298351.parquet,2044,1073298351,gum
train_landmark_files/27610/1073312886.parquet,27610,1073312886,duck
train_landmark_files/32319/1073572859.parquet,32319,1073572859,toothbrush
train_landmark_files/62590/107365785.parquet,62590,107365785,because
train_landmark_files/26734/107373806.parquet,26734,107373806,duck
train_landmark_files/18796/1073904496.parquet,18796,1073904496,owl
train_landmark_files/22343/1074002398.parquet,22343,1074002398,listen
train_landmark_files/2044/1074168794.parquet,2044,1074168794,airplane
train_landmark_files/37055/1074199002.parquet,37055,1074199002,look
train_landmark_files/36257/1074279505.parquet,36257,1074279505,cry
train_landmark_files/36257/1074468451.parquet,36257,1074468451,yesterday
train_landmark_files/28656/1074575630.parquet,28656,1074575630,penny
train_landmark_files/16069/1074735358.parquet,16069,1074735358,horse
train_landmark_files/37779/1074838369.parquet,37779,1074838369,lion
train_landmark_files/34503/1074854817.parquet,34503,1074854817,find
train_landmark_files/49445/1075141210.parquet,49445,1075141210,pen
train_landmark_files/49445/1075296018.parquet,49445,1075296018,pencil
train_landmark_files/62590/1075507370.parquet,62590,1075507370,home
train_landmark_files/2044/1075574670.parquet,2044,1075574670,alligator
train_landmark_files/49445/1075791451.parquet,49445,1075791451,dry
train_landmark_files/37779/1075944735.parquet,37779,1075944735,sun
train_landmark_files/22343/1076129682.parquet,22343,1076129682,brother
train_landmark_files/61333/1076331946.parquet,61333,1076331946,gift
train_landmark_files/37055/107667156.parquet,37055,107667156,pizza
train_landmark_files/37055/1076693145.parquet,37055,1076693145,gum
train_landmark_files/32319/1076792229.parquet,32319,1076792229,kitty
train_landmark_files/32319/107696293.parquet,32319,107696293,balloon
train_landmark_files/37055/1077100603.parquet,37055,1077100603,cow
train_landmark_files/36257/1077176245.parquet,36257,1077176245,nap
train_landmark_files/32319/1077178879.parquet,32319,1077178879,bye
train_landmark_files/61333/1077239229.parquet,61333,1077239229,ear
train_landmark_files/34503/1077296297.parquet,34503,1077296297,find
train_landmark_files/30680/1077336670.parquet,30680,1077336670,tiger
train_landmark_files/61333/1077415055.parquet,61333,1077415055,brown
train_landmark_files/49445/1077441091.parquet,49445,1077441091,lion
train_landmark_files/37055/1077508998.parquet,37055,1077508998,lion
train_landmark_files/29302/1077574866.parquet,29302,1077574866,hello
train_landmark_files/61333/107772177.parquet,61333,107772177,look
train_landmark_files/22343/1077730934.parquet,22343,1077730934,loud
train_landmark_files/62590/1077751155.parquet,62590,1077751155,who
train_landmark_files/18796/1077905632.parquet,18796,1077905632,pretend
train_landmark_files/36257/1077983927.parquet,36257,1077983927,bee
train_landmark_files/55372/1078107616.parquet,55372,1078107616,loud
train_landmark_files/22343/1078315930.parquet,22343,1078315930,mouth
train_landmark_files/49445/1078481644.parquet,49445,1078481644,listen
train_landmark_files/2044/1078763132.parquet,2044,1078763132,frog
train_landmark_files/49445/1078952571.parquet,49445,1078952571,kiss
train_landmark_files/37779/1079256668.parquet,37779,1079256668,airplane
train_landmark_files/53618/1079349263.parquet,53618,1079349263,donkey
train_landmark_files/62590/1079497706.parquet,62590,1079497706,pajamas
train_landmark_files/37779/1079697301.parquet,37779,1079697301,mouth
train_landmark_files/30680/1079744563.parquet,30680,1079744563,horse
train_landmark_files/27610/1080072025.parquet,27610,1080072025,up
